dist,under_h0,n,estimator,q,weight,reject_rate,mean_pvalue,mean_stat,mean_time_s,sd_time_s,n_rep,se_rate
"Uniforme(1.0,3.0)",True,40,trimmed,2,gauss_1.0,0.016666666666666666,0.55925,0.0003316190129648616,0.1309146966666655,0.0031850412525710452,60,0.01652719420071502
"Uniforme(1.0,3.0)",True,40,trimmed,2,laplace_1.0,0.0,0.51925,0.006035902304751376,0.15479683666681013,0.028095193606919675,60,0.0
"Uniforme(1.0,3.0)",True,80,argmin,1,gauss_1.0,0.016666666666666666,0.51375,0.004050875903752424,1.866675626666741,0.04747571328012164,60,0.01652719420071502
"Uniforme(1.0,3.0)",True,80,argmin,1,laplace_1.0,0.03333333333333333,0.495,0.018537828348004288,2.0354904233334308,0.03187787099874324,60,0.023174059571793568
"Uniforme(1.0,3.0)",True,80,argmin,2,gauss_1.0,0.016666666666666666,0.54675,0.00017848544841516569,0.8280850999999226,0.009701325056247866,60,0.01652719420071502
"Uniforme(1.0,3.0)",True,80,argmin,2,laplace_1.0,0.0,0.4800833333333333,0.0059751160014825866,0.929676619999979,0.030340966158815832,60,0.0
"Uniforme(1.0,3.0)",True,80,median,1,gauss_1.0,0.06666666666666667,0.5026666666666667,0.02551109855566453,0.10679253166666361,0.0032022474036795608,60,0.03220305943597653
"Uniforme(1.0,3.0)",True,80,median,1,laplace_1.0,0.16666666666666666,0.46416666666666667,0.038328033196034034,0.10964024833338044,0.0023334898973661365,60,0.048112522432468816
"Uniforme(1.0,3.0)",True,80,median,2,gauss_1.0,0.03333333333333333,0.5061666666666667,0.0014556013994189878,0.10452067666689496,0.0029464176728345396,60,0.023174059571793568
"Uniforme(1.0,3.0)",True,80,median,2,laplace_1.0,0.05,0.42083333333333334,0.006561968016169025,0.11093502166674322,0.005046387750477924,60,0.028136571693556888
"Uniforme(1.0,3.0)",True,80,trimmed,1,gauss_1.0,0.05,0.4815833333333333,0.005717622099375594,0.22250128333337973,0.020711129812945574,60,0.028136571693556888
"Uniforme(1.0,3.0)",True,80,trimmed,1,laplace_1.0,0.016666666666666666,0.48483333333333334,0.018019140134153278,0.22895337333317609,0.04534734516337743,60,0.01652719420071502
"Uniforme(1.0,3.0)",True,80,trimmed,2,gauss_1.0,0.016666666666666666,0.5266666666666667,0.00023920518927243357,0.18833199833337252,0.01859313497815721,60,0.01652719420071502
"Uniforme(1.0,3.0)",True,80,trimmed,2,laplace_1.0,0.0,0.4435,0.00523609587978952,0.20686579500012764,0.03198628247435886,60,0.0
"Weibull(k=1.5,s=1.0)",False,20,argmin,1,gauss_1.0,0.11666666666666667,0.20866666666666667,0.02065648484793989,0.8401278516666025,0.037894799076182366,60,0.04144384867012947
"Weibull(k=1.5,s=1.0)",False,20,argmin,1,laplace_1.0,0.11666666666666667,0.2185,0.04052788030789552,0.886571271666647,0.03733345898926243,60,0.04144384867012947
"Weibull(k=1.5,s=1.0)",False,20,argmin,2,gauss_1.0,0.15,0.21025,0.0022405373171119625,0.41060142166658503,0.018294354439357924,60,0.046097722286464436
"Weibull(k=1.5,s=1.0)",False,20,argmin,2,laplace_1.0,0.16666666666666666,0.27591666666666664,0.006908866785659624,0.48046246500001266,0.06775599298442271,60,0.048112522432468816
"Weibull(k=1.5,s=1.0)",False,20,median,1,gauss_1.0,0.1,0.42691666666666667,0.047300884347792005,0.052960289999979676,0.003950949168147322,60,0.03872983346207417
"Weibull(k=1.5,s=1.0)",False,20,median,1,laplace_1.0,0.16666666666666666,0.36925,0.05794528504169765,0.057553569999981846,0.005551090281092012,60,0.048112522432468816
"Weibull(k=1.5,s=1.0)",False,20,median,2,gauss_1.0,0.13333333333333333,0.34375,0.005746272755787125,0.054001384999931665,0.0040253944643268615,60,0.043885372573625556
"Weibull(k=1.5,s=1.0)",False,20,median,2,laplace_1.0,0.16666666666666666,0.3719166666666667,0.007686502207899696,0.05404841166664483,0.002244356894946593,60,0.048112522432468816
