dist,under_h0,n,estimator,rep,statistic,p_value,reject,theta_hat,time_s
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,13,0.3354101966249685,0.4,False,0.6218180847391113,1.0219476999991457
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,14,0.22360679774997905,0.9,False,1.0231989248880882,0.949282099998527
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,15,0.4472135954999581,0.075,False,1.1538966360324947,0.9523010000011709
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,16,0.3354101966249685,0.625,False,0.9432491564214124,0.9674177999986568
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,18,0.22360679774997905,0.975,False,0.8993297112593494,0.9541468999996141
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,17,0.3354101966249685,0.775,False,0.7871537111331188,0.9752001999986533
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,19,0.22360679774997919,0.825,False,0.8541235214699823,0.9786955999989004
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,0,0.6324555320336761,0.025,True,0.7861594039497072,1.1579609000000346
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,1,0.474341649025257,0.25,False,0.8952564913945702,1.159231899997394
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,2,0.3162277660168382,0.55,False,0.9982471025080497,1.1422611000016332
