dist,under_h0,n,estimator,q,weight,rep,statistic,p_value,reject,theta_hat,time_s
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,44,0.09248806755421672,0.01,True,0.7443262515799576,0.06804509999892616
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,43,0.05560348353504831,0.12,False,0.7723396995915254,0.070665100000042
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,45,0.03548680657668968,0.485,False,0.6503107850490454,0.06907680000040273
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,46,0.03044159800380289,0.565,False,1.0051475721773513,0.07417499999974098
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,47,0.028763158638317694,0.35,False,0.8724115873425615,0.07001780000064173
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,48,0.04587832939544685,0.39,False,0.8147167944836375,0.07141709999996237
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,49,0.04420991182573812,0.16,False,0.9357101208431446,0.0756271000009292
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,50,0.09183378862505091,0.015,True,0.6995062934274497,0.06582239999988815
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,51,0.031609397458761526,0.31,False,0.6804990484566242,0.06657340000128897
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,52,0.057401468043406775,0.52,False,0.5907438778694338,0.06917580000117596
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,53,0.02616770856589364,0.425,False,0.8650624653489087,0.07122929999968619
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,55,0.05260401182016737,0.125,False,0.7683741925325809,0.06823420000000624
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,54,0.06223874774724433,0.065,False,0.5646650818835541,0.06950640000104613
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,56,0.07330917295960354,0.035,True,0.7305120583850765,0.07171290000042063
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,57,0.026148465635122856,0.59,False,0.7906769750118663,0.07499289999941539
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,58,0.03246265343789251,0.3,False,0.8733245780955676,0.0689392999993288
"Weibull(k=1.5,s=1.0)",False,40,median,1,gauss_1.0,59,0.056160213901047,0.08,False,0.9162608639960104,0.07457789999898523
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,0,0.04657123152486491,0.145,False,0.6296201812468556,0.0721529999991617
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,1,0.03742910905780136,0.395,False,0.9336418576103224,0.06966130000000703
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,2,0.024748581133579233,0.375,False,0.7540915924035985,0.06913380000150937
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,3,0.038548149533017904,0.305,False,0.6750467747013917,0.07505569999921136
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,7,0.08588463107126393,0.005,True,0.7240534185228237,0.06804519999968761
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,5,0.11290928827344687,0.005,True,0.6454357427400004,0.07569149999835645
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,4,0.06132257240314231,0.09,False,0.765409651762894,0.08039629999984754
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,6,0.03871605194075258,0.29,False,0.7265860539670782,0.08135909999873547
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,8,0.04948699519253799,0.59,False,0.8487849426679722,0.06982370000150695
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,9,0.026474394969773742,0.525,False,0.7819169185158985,0.06994739999936428
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,11,0.04171692395428686,0.215,False,0.7682545455340573,0.06813740000143298
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,12,0.11491550043362318,0.005,True,0.7857736922953502,0.0697543999995105
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,13,0.02681620412968048,0.46,False,0.839416208733254,0.0666213999993488
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,10,0.022064208418337245,0.595,False,0.7524241388294555,0.08220479999909003
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,14,0.10502194631935821,0.005,True,0.6120189752236393,0.06531209999957355
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,15,0.023854594089442502,0.625,False,0.9323580158678525,0.06796299999950861
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,19,0.053579371226521774,0.07,False,0.6992307357953977,0.06716619999860995
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,16,0.05878676797991884,0.02,True,0.7506057043733094,0.07541920000039681
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,17,0.10204530234915449,0.01,True,0.97070724944995,0.07735450000109267
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,20,0.07311416472177329,0.035,True,0.7257662492791059,0.06622050000078161
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,18,0.05845295385309779,0.1,False,0.8856831224413546,0.07929990000047837
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,21,0.05402853817542995,0.065,False,0.8522862593159506,0.07021270000041113
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,23,0.05986105939949446,0.075,False,0.6855008877592081,0.06614609999996901
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,22,0.017774002452764844,0.7,False,0.8550212883044224,0.06934889999865845
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,25,0.04896020825010632,0.15,False,0.8522315591285359,0.07174610000038228
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,24,0.05129312735166096,0.67,False,1.0439373755380517,0.08102750000034575
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,26,0.04321656959213151,0.1,False,0.7133212342190836,0.06853919999957725
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,27,0.05918358513829901,0.05,False,0.7135009852077692,0.07031519999873126
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,30,0.06643354600685443,0.04,True,0.7640301033369046,0.0699824000002991
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,28,0.07205412693341214,0.015,True,0.606246499393271,0.07943610000074841
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,29,0.026194360998480874,0.73,False,0.9876124428254782,0.07738029999927676
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,31,0.030034143418768335,0.49,False,0.9093028245299808,0.09185489999981655
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,32,0.01639887203064403,0.81,False,0.6915274769405699,0.07123010000032082
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,33,0.08521227381065838,0.03,True,0.6319718160645008,0.07156899999972666
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,34,0.06695995052342887,0.04,True,0.7452788443182854,0.07245169999987411
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,35,0.044023108784195644,0.275,False,0.8052176065501702,0.07372229999964475
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,37,0.056828379515743925,0.1,False,0.7498691080578381,0.07176459999936924
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,36,0.02918627788847126,0.525,False,0.8971970105546974,0.08328859999892302
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,39,0.06305400820686916,0.065,False,0.6660827383599969,0.06934780000119645
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,38,0.038918188034278295,0.415,False,0.7365301595325109,0.09134970000013709
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,41,0.05071048214832578,0.315,False,0.8910925343688864,0.0818275999990874
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,40,0.06032598558956666,0.06,False,0.7857662963296923,0.08673070000077132
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,43,0.050169719105921634,0.165,False,0.9163205665999734,0.07189300000027288
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,45,0.08852916392161458,0.015,True,0.7411160611113418,0.07152289999976347
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,42,0.034648767408427664,0.335,False,0.9273700395091906,0.082125900000392
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,44,0.02309800118833851,0.44,False,0.9105433790204671,0.08105990000149177
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,46,0.0392497552331693,0.325,False,0.8528323392444619,0.0793111000002682
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,47,0.09301702273982224,0.01,True,0.7784630805229791,0.08206179999979213
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,48,0.04482436090112693,0.29,False,0.7861782264869918,0.0757064999997965
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,49,0.054428741738617246,0.525,False,0.8500291522535615,0.07420850000016799
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,51,0.038825006952328614,0.265,False,0.7933395235126416,0.07085939999888069
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,52,0.05830449373650342,0.415,False,0.672521138021013,0.07425080000029993
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,50,0.03857174264152052,0.22,False,0.8541099327273399,0.08315100000072562
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,53,0.10876042557525437,0.005,True,0.6063138099578083,0.06998490000114543
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,54,0.0913945823424834,0.025,True,0.6951467562202103,0.07233519999863347
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,55,0.04752502129842168,0.35,False,0.7256211685785684,0.0730145999987144
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,56,0.13838028836391056,0.005,True,0.5622465775224028,0.07076390000111132
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,57,0.07353895730657356,0.03,True,0.8562453709358655,0.07390459999987797
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,59,0.06964316246979434,0.015,True,0.5813009695250166,0.06689459999870451
"Weibull(k=1.5,s=1.0)",False,40,median,1,laplace_1.0,58,0.04446808605710365,0.16,False,0.7976549039349762,0.07299929999862798
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,0,0.005772864045959367,0.1,False,0.7064531730509775,0.06263530000069295
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,1,0.0049556801123929895,0.09,False,0.8820109647722516,0.07206210000003921
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,3,0.008919557867099722,0.03,True,0.6715690020463407,0.0680078000004869
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,4,0.009311206703630275,0.14,False,0.6867424662619199,0.0687459000000672
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,2,0.0025946301800566954,0.33,False,0.7811431349996965,0.07533849999890663
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,5,0.002103709696762556,0.455,False,0.7805011408587161,0.0667953000011039
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,6,0.02372626934270697,0.005,True,0.657979134737456,0.06845680000151333
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,7,0.010580836695733769,0.01,True,0.6231122863466345,0.06966640000064217
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,8,0.0014675738423521585,0.345,False,0.855562966498272,0.07042269999874406
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,9,0.0022446668517721946,0.14,False,0.8473553184200114,0.07163739999850804
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,10,0.000328832634125055,0.575,False,0.6496105920378972,0.07223260000137088
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,11,0.0046883838170401065,0.06,False,0.7443879282718354,0.07080810000115889
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,13,0.0013914369995715304,0.51,False,0.9604409281531359,0.07098969999969995
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,12,0.0042007741043753825,0.16,False,0.7337837021946436,0.07912229999965348
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,14,0.0018603737459840723,0.415,False,0.7384665746455816,0.07054120000066177
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,16,0.002276748332162262,0.29,False,0.7236459881302926,0.0682334000011906
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,18,0.001788790608198418,0.385,False,0.7130866509245408,0.06524549999994633
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,15,5.27912716109778e-05,0.945,False,1.0625041514889229,0.08259670000006736
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,17,0.003770284329848308,0.07,False,0.6930945782505846,0.0797327000000223
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,19,0.0019365961556208466,0.575,False,0.8136421243791929,0.0675293000003876
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,20,0.0047408484236299946,0.035,True,0.6453114380767377,0.06821129999843834
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,22,0.002373134943328509,0.33,False,0.7646708442379864,0.0650870000008581
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,21,0.0012878966456756887,0.56,False,0.6907924830788525,0.0677931999998691
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,25,0.006755859859846159,0.03,True,0.5939411059129522,0.06229840000014519
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,24,0.00752182696833663,0.035,True,0.8744517488659003,0.06353010000020731
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,23,0.006798092760500934,0.185,False,0.8312620431096465,0.06819540000105917
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,26,0.0014706394186887258,0.475,False,1.026857878462533,0.06593070000053558
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,27,0.002020673717671226,0.275,False,0.8896518002017206,0.0640358999989985
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,28,0.0029555244036584163,0.09,False,0.6995277048517217,0.06485450000036508
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,29,0.006081366565666647,0.04,True,0.7231231200304343,0.06396809999932884
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,31,0.008928089507163606,0.015,True,0.6606267245920945,0.06513760000052571
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,30,0.0010744421165660007,0.5,False,0.9595285932248784,0.07428390000131913
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,33,0.004683595990492168,0.095,False,0.8121202312145118,0.07467700000051991
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,32,0.008012129919175728,0.01,True,0.7243928445657832,0.07686160000048403
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,35,0.003199554402898935,0.45,False,0.9388885440715777,0.07226160000027448
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,37,0.001420074187758729,0.395,False,0.8509642199601182,0.07072530000004917
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,36,0.0008336779096742977,0.65,False,1.0542367780635027,0.0723630000011326
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,34,0.004664443576897067,0.095,False,0.7679003062713508,0.0795748000000458
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,38,0.007766754988877253,0.3,False,0.7313107536520695,0.07241959999919345
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,39,0.006012621146076254,0.115,False,0.6521482632713278,0.06945939999968687
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,40,0.0015142434956464993,0.335,False,0.8233684380081565,0.07202039999901899
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,43,0.015605769934943513,0.005,True,0.5085006488334473,0.06528590000016266
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,41,0.003008400354178152,0.275,False,1.1610218910997707,0.08146360000137065
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,42,0.010364087567770833,0.03,True,0.7375367650096107,0.07925640000030398
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,44,0.0030546520475079556,0.255,False,0.77499925438532,0.0764841999989585
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,46,0.0059157890142276515,0.015,True,0.6425610540569098,0.06696860000010929
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,47,0.00573476034988667,0.09,False,0.793946071505333,0.07035600000017439
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,45,0.0023295443524170762,0.21,False,0.835693886942344,0.07776910000029602
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,49,0.00338084895845917,0.345,False,0.7915845576764483,0.06936439999844879
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,48,0.0019212013995284116,0.41,False,0.9023517694646785,0.07545680000112043
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,50,0.0035960216085498325,0.145,False,0.8864760351018234,0.07267959999990126
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,51,0.0012242287574908456,0.36,False,0.6958076967489899,0.07433510000009846
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,52,0.007040503037390944,0.035,True,0.7436146693589475,0.07310429999961343
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,54,0.0007243431339585364,0.7,False,0.8904725376552427,0.07055060000129743
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,53,0.006615657878586501,0.075,False,1.1246310336693397,0.07602939999924274
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,55,0.002014020150146613,0.525,False,1.0255425009165176,0.07160599999951955
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,56,0.0104586005855131,0.03,True,0.9199329556789988,0.06885400000101072
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,58,0.00579464626429246,0.18,False,0.7765712600857133,0.06951289999960863
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,59,0.0005871369844707664,0.48,False,0.8611302509636741,0.07060660000024654
"Weibull(k=1.5,s=1.0)",False,40,median,2,gauss_1.0,57,0.003955293069369278,0.065,False,0.5840172404587869,0.07497719999992114
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,0,0.003762857801041254,0.335,False,0.800251664479199,0.07306969999990542
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,1,0.009661852400706971,0.01,True,0.7142892421892965,0.07598979999966105
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,2,0.005425302337347162,0.465,False,1.027187653391059,0.0698565000002418
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,5,0.004833133520324454,0.13,False,0.8648771668764882,0.06916790000104811
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,3,0.00460635019031833,0.29,False,0.762842961951778,0.07573120000051858
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,6,0.00597011303026012,0.105,False,0.9112520522592026,0.07053020000057586
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,4,0.004919264649567585,0.19,False,0.8790315009610603,0.0790089000001899
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,7,0.002685534782589873,0.725,False,0.8470659220309229,0.06830120000086026
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,8,0.0039835830133489025,0.215,False,0.8998590708018706,0.06959269999970275
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,9,0.0051091026331071,0.045,True,0.7934889313377091,0.06926849999945262
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,10,0.004612639587782484,0.365,False,0.7137434895028787,0.06931629999962752
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,11,0.005688821418903773,0.38,False,0.8179048074136617,0.07002670000110811
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,13,0.004441122918264316,0.3,False,0.7603381202625241,0.06789730000127747
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,12,0.004893780557914646,0.14,False,0.7475363024263211,0.07222650000039721
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,14,0.008534353227463546,0.04,True,0.7815189231448167,0.06864500000119733
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,15,0.009316640959253348,0.02,True,0.8481322970571249,0.06908040000053006
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,16,0.004901023531875942,0.565,False,0.8605123086197786,0.0732906000012008
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,17,0.0029682019047047306,0.48,False,0.823821272748969,0.07161040000028152
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,18,0.0016146003352725466,0.63,False,0.887471716828236,0.06641200000012759
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,20,0.00036220431379457277,0.81,False,0.7522979921470374,0.06913249999888649
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,19,0.005090015482396185,0.1,False,0.8099513738940183,0.07013889999871026
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,21,0.003028473811465057,0.18,False,0.6482098647371805,0.0704200000000128
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,22,0.01188744019926342,0.01,True,0.6048247683653969,0.06736610000007204
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,24,0.0007657090942914672,0.52,False,0.7618391874183985,0.06852129999970202
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,23,0.0053589918069285175,0.27,False,0.7624774278991733,0.07490119999965827
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,25,0.002732056089535327,0.205,False,0.7799402060215288,0.06721720000132336
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,26,0.006333552051978909,0.02,True,0.6571316010277042,0.06749789999958011
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,27,0.00484352795809548,0.095,False,0.6720474839827384,0.06664710000040941
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,28,0.01167450129471394,0.05,False,0.7088295679824015,0.06853980000050797
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,29,0.010501810517912488,0.045,True,0.7888074794968607,0.06860869999945862
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,32,0.012411631650168732,0.01,True,0.5734286840183735,0.06524519999948097
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,31,0.004961303571972423,0.125,False,0.9816354193525545,0.06902979999904346
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,30,0.0072928498263551845,0.455,False,0.9371560666034713,0.07114519999959157
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,33,0.009141032843716115,0.065,False,0.7575753136375016,0.0659551000007923
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,34,0.004695536539399327,0.145,False,0.7906027876229481,0.07002980000106618
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,35,0.007723385342612795,0.015,True,0.6846739557105382,0.06888059999982943
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,36,0.00565205094336276,0.16,False,0.7519419335790973,0.067475400001058
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,37,0.009338185914299,0.185,False,0.707928213490018,0.06597870000041439
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,38,0.008367800376053697,0.04,True,0.5267671064139241,0.06589880000137782
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,39,0.010189449754494782,0.015,True,0.6483729550349706,0.06666489999952319
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,40,0.007937310576242924,0.035,True,0.8816177459075012,0.06938719999925524
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,41,0.0027587021271269054,0.21,False,0.7511264048499815,0.06857230000059644
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,42,0.005396183555087602,0.065,False,0.8347926986468519,0.06842759999926784
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,44,0.006241357792350277,0.315,False,0.8567000251507393,0.0696364999985235
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,43,0.0013458129349621147,0.465,False,0.8818850930392081,0.07198330000028363
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,45,0.008722033128955267,0.045,True,0.7060654076246051,0.0694221000012476
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,46,0.005479938642764804,0.07,False,0.6587471646688318,0.06961970000156725
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,48,0.007277625116856036,0.57,False,0.7891590013961023,0.06775689999994938
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,47,0.003761565603318989,0.22,False,0.8655515893562895,0.07015130000036152
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,50,0.0007018486062169863,0.805,False,0.7992361678137603,0.0644467000001896
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,49,0.008009097841685967,0.02,True,0.9312080890929535,0.0692032000006293
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,51,0.0024023198530556816,0.25,False,0.8843349963008207,0.06736850000015693
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,53,0.007127175175210101,0.04,True,0.7729764222487135,0.0665662000010343
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,52,0.008401400956360976,0.015,True,0.8695855525074809,0.06862760000149137
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,54,0.00579945069172908,0.075,False,0.8222089845310039,0.06808319999981904
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,55,0.0035316060918918306,0.42,False,0.9570881541434304,0.06987780000054045
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,56,0.0025687678991891012,0.16,False,0.7093621157604402,0.06934389999878476
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,57,0.0008231737289804715,0.775,False,1.0274865520620318,0.07130049999977928
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,58,0.004228757389218478,0.25,False,0.8511488757536804,0.06587000000035914
"Weibull(k=1.5,s=1.0)",False,40,median,2,laplace_1.0,59,0.0012946865233191443,0.435,False,0.8987188484721993,0.06966889999966952
"Weibull(k=1.5,s=1.0)",False,40,trimmed,1,gauss_1.0,0,0.019231105442719998,0.01,True,0.6694567359966003,0.1281412000007549
"Weibull(k=1.5,s=1.0)",False,40,trimmed,1,gauss_1.0,2,0.0168491538391181,0.035,True,0.7761592584950161,0.12069379999957164
