dist,under_h0,n,estimator,rep,statistic,p_value,reject,theta_hat,time_s
"Uniforme(1.0,3.0)",True,20,argmin,39,0.3354101966249685,0.73,False,2.1211389209079674,0.21102739999969344
"Uniforme(1.0,3.0)",True,20,argmin,40,0.22360679774997894,1.0,False,1.806519284267704,0.19042820000049687
"Uniforme(1.0,3.0)",True,20,argmin,41,0.3354101966249685,0.605,False,1.7093086165107714,0.1868389000001116
"Uniforme(1.0,3.0)",True,20,argmin,42,0.3354101966249685,0.62,False,1.9516460329937046,0.19599529999959486
"Uniforme(1.0,3.0)",True,20,argmin,43,0.44721359549995787,0.39,False,1.800905723008414,0.19163320000006934
"Uniforme(1.0,3.0)",True,20,argmin,44,0.44721359549995787,0.485,False,1.8189603268335075,0.18427669999982754
"Uniforme(1.0,3.0)",True,20,argmin,45,0.3354101966249685,0.695,False,1.5070666467649707,0.20267210000019986
"Uniforme(1.0,3.0)",True,20,argmin,46,0.3354101966249685,0.67,False,1.9614105326832632,0.18896769999992102
"Uniforme(1.0,3.0)",True,20,argmin,47,0.3354101966249685,0.77,False,2.054468632924192,0.18771139999989828
"Uniforme(1.0,3.0)",True,20,argmin,48,0.3354101966249685,0.69,False,1.7483238624431205,0.18696660000023257
"Uniforme(1.0,3.0)",True,20,argmin,49,0.3354101966249685,0.575,False,1.7716048369408623,0.19426260000000184
"Uniforme(1.0,3.0)",True,20,argmin,50,0.22360679774997894,1.0,False,1.9285561922709469,0.21765899999991234
"Uniforme(1.0,3.0)",True,20,argmin,51,0.3354101966249685,0.74,False,2.1402654372358447,0.21541269999943324
"Uniforme(1.0,3.0)",True,20,argmin,52,0.44721359549995787,0.23,False,1.9716010508477964,0.20325940000020637
"Uniforme(1.0,3.0)",True,20,argmin,53,0.3354101966249685,0.695,False,1.6073330136457396,0.20502599999963422
"Uniforme(1.0,3.0)",True,20,argmin,54,0.3354101966249684,0.66,False,1.9004269566639256,0.2384036000003107
"Uniforme(1.0,3.0)",True,20,argmin,55,0.5590169943749475,0.05,False,1.7427568575542658,0.21132479999960196
"Uniforme(1.0,3.0)",True,20,argmin,56,0.4472135954999581,0.255,False,2.1834842590134875,0.19564999999965949
"Uniforme(1.0,3.0)",True,20,argmin,57,0.22360679774997894,0.99,False,1.9903229566416527,0.19213659999968513
"Uniforme(1.0,3.0)",True,20,argmin,58,0.22360679774997905,0.955,False,1.9980164944687244,0.18951930000002903
